id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup
65988,15652914,Ibrahimov,721,Spain,Female,38.0,7,0.0,1,0.0,0.0,53534.8,1,3
66004,15659931,Okwuoma,606,Spain,Female,57.0,1,0.0,2,1.0,0.0,142513.5,1,5
66007,15783954,Liao,738,Spain,Male,23.0,2,0.0,2,0.0,1.0,38587.4,0,2
66008,15677042,Y?,597,Spain,Male,40.0,7,0.0,2,0.0,0.0,174770.3,0,4
66011,15777599,Manna,580,Spain,Female,40.0,6,0.0,2,1.0,0.0,157891.86,1,4
66012,15813741,Nnachetam,549,Spain,Male,30.0,6,193858.2,1,1.0,0.0,21600.11,0,3
66014,15688409,Shih,572,Spain,Male,28.0,8,0.0,2,1.0,1.0,110421.31,0,2
66016,15625141,Laidley,602,Spain,Female,40.0,10,139872.9,1,1.0,0.0,73430.47,0,4
66019,15742009,Hsueh,651,Spain,Male,58.0,7,0.0,3,0.0,1.0,191419.32,1,5
66023,15763898,Yudina,694,Spain,Female,43.0,9,0.0,2,0.0,0.0,143628.31,0,4
66024,15620276,Chukwuemeka,589,Spain,Female,41.0,9,0.0,2,1.0,1.0,46422.36,0,4
66026,15633870,Teng,758,Spain,Female,40.0,10,0.0,2,1.0,0.0,104769.89,0,4
66031,15603594,Nwankwo,635,Spain,Female,20.0,4,0.0,2,1.0,0.0,70668.77,0,2
66040,15766765,Obiuto,686,Spain,Female,39.0,7,0.0,2,1.0,1.0,170835.32,0,3
66041,15643967,Kao,667,Spain,Female,46.0,9,0.0,3,1.0,1.0,145551.6,1,4
66061,15659329,Ndubuagha,714,Spain,Male,40.0,3,0.0,2,0.0,1.0,176843.53,0,4
66062,15662751,Lu,733,Spain,Female,29.0,7,109044.2,2,1.0,0.0,125898.51,0,2
66064,15806945,Chiang,646,Spain,Male,40.0,7,121164.11,1,1.0,1.0,77326.78,0,4
66066,15777599,T'ang,669,Spain,Male,51.0,8,0.0,1,1.0,0.0,53584.03,1,5
66072,15581323,Maslova,590,Spain,Female,36.0,5,100717.85,1,1.0,0.0,73406.04,0,3
66077,15690670,Liang,645,Spain,Male,38.0,8,0.0,1,1.0,1.0,35673.42,0,3
66079,15785975,Mason,649,Spain,Female,60.0,7,0.0,2,0.0,1.0,168034.9,0,6
66081,15687626,Zhirov,527,Spain,Male,39.0,1,0.0,2,1.0,1.0,167183.07,0,3
66084,15773869,Hsia,794,Spain,Male,36.0,5,113034.69,1,1.0,1.0,78744.39,0,3
66086,15581388,Y?an,688,Spain,Male,33.0,6,145729.71,1,1.0,0.0,41365.85,1,3
66105,15757632,McGregor,534,Spain,Female,43.0,2,98108.79,1,0.0,0.0,124531.96,1,4
66110,15621520,Chuang,535,Spain,Female,50.0,2,140292.58,2,0.0,1.0,69531.22,0,5
66111,15741875,Baresi,714,Spain,Female,37.0,1,0.0,2,0.0,1.0,140780.8,0,3
66113,15578876,P'eng,704,Spain,Female,37.0,3,0.0,2,1.0,1.0,94880.22,0,3
66114,15789899,Uwakwe,717,Spain,Male,32.0,2,133701.88,2,0.0,0.0,86637.95,0,3
66115,15618446,Nnonso,697,Spain,Female,42.0,8,0.0,2,1.0,1.0,57802.62,0,4
66123,15573778,Pisano,850,Spain,Female,32.0,4,0.0,2,1.0,0.0,47422.41,0,3
66124,15778947,Fanucci,675,Spain,Female,35.0,6,0.0,2,0.0,1.0,172949.72,0,3
66132,15571302,Hsueh,632,Spain,Male,34.0,5,0.0,2,1.0,0.0,180712.52,0,3
66143,15731790,Hsu,638,Spain,Male,44.0,3,0.0,1,1.0,0.0,164768.61,1,4
66146,15743545,Nworie,647,Spain,Female,29.0,2,0.0,2,1.0,1.0,179032.68,0,2
66148,15813095,Nucci,661,Spain,Male,31.0,5,0.0,2,1.0,0.0,91429.74,0,3
66152,15576683,Yang,748,Spain,Female,35.0,2,0.0,1,1.0,1.0,22497.1,0,3
66153,15674811,Oguejiofor,545,Spain,Female,46.0,4,0.0,2,1.0,0.0,162039.5,0,4
66154,15746995,White,691,Spain,Female,37.0,5,0.0,1,1.0,0.0,122449.11,1,3
66156,15797329,Nnaife,620,Spain,Male,43.0,2,0.0,2,1.0,1.0,138350.74,0,4
66157,15748432,Dickson,672,Spain,Male,36.0,2,0.0,2,1.0,1.0,56937.43,0,3
66161,15583073,Martin,771,Spain,Female,56.0,2,0.0,1,1.0,1.0,25222.6,0,5
66162,15737489,Ramsbotham,583,Spain,Female,40.0,8,0.0,2,1.0,0.0,114093.73,0,4
66174,15588537,Pagnotto,756,Spain,Male,39.0,4,0.0,2,1.0,1.0,84869.64,0,3
66175,15677123,Chiazagomekpere,627,Spain,Male,46.0,2,142662.68,1,1.0,0.0,164064.44,0,4
66178,15756155,Fu,576,Spain,Female,32.0,4,0.0,1,0.0,0.0,97628.08,0,3
66187,15658057,Padovesi,626,Spain,Male,44.0,7,0.0,2,1.0,0.0,66926.83,0,4
66198,15610383,Tsao,559,Spain,Female,40.0,1,0.0,2,1.0,0.0,126809.65,0,4
66204,15778089,White,491,Spain,Male,40.0,1,150795.83,1,1.0,1.0,64323.59,0,4
66205,15814757,Carter,477,Spain,Female,31.0,9,0.0,2,0.0,1.0,184061.17,0,3
66213,15663888,Cremonesi,634,Spain,Male,36.0,7,162448.19,2,1.0,1.0,128875.84,0,3
66229,15635776,Tuan,704,Spain,Male,27.0,2,0.0,2,1.0,1.0,152497.91,0,2
66230,15791533,Ch'iu,367,Spain,Male,42.0,8,93608.28,1,1.0,0.0,168816.73,0,4
66240,15756610,Liao,648,Spain,Male,41.0,5,107586.49,2,1.0,1.0,112202.64,0,4
66241,15603846,Maclean,723,Spain,Male,28.0,8,0.0,2,1.0,1.0,183868.01,0,2
66249,15755863,Milano,630,Spain,Female,38.0,4,0.0,1,0.0,0.0,162858.29,0,3
66255,15691792,Nnonso,754,Spain,Male,36.0,4,146053.66,1,0.0,1.0,155917.19,0,3
66262,15750141,McIntyre,489,Spain,Female,46.0,8,0.0,2,1.0,0.0,48924.73,1,4
66263,15602934,Mazzanti,651,Spain,Female,33.0,7,0.0,2,1.0,1.0,170819.01,0,3
66264,15692931,Hsing,818,Spain,Male,22.0,4,114991.45,2,1.0,1.0,37392.56,0,2
66266,15758837,Zikoranachidimma,584,Spain,Male,29.0,7,0.0,2,1.0,0.0,71811.8,0,2
66267,15617507,Wilson,599,Spain,Female,36.0,7,0.0,1,1.0,0.0,80619.09,1,3
66269,15771750,P'eng,543,Spain,Female,32.0,5,0.0,1,1.0,1.0,138881.5,0,3
66276,15776596,Ferri,661,Spain,Female,41.0,7,179915.85,1,0.0,1.0,143360.56,0,4
66285,15746065,Shih,670,Spain,Male,35.0,1,0.0,2,1.0,1.0,131736.43,0,3
66287,15790757,Ndubueze,545,Spain,Female,66.0,9,97560.21,1,1.0,1.0,138770.02,0,6
66291,15585853,McCardle,743,Spain,Male,32.0,7,0.0,2,1.0,1.0,163736.09,0,3
66293,15705657,Hewitt,535,Spain,Female,44.0,2,0.0,2,1.0,1.0,136330.26,0,4
66295,15749381,O'Connor,850,Spain,Female,42.0,4,0.0,2,1.0,0.0,159418.1,0,4
66296,15705764,Rizzo,679,Spain,Male,31.0,0,0.0,1,1.0,1.0,83087.06,0,3
66325,15776725,Hsia,681,Spain,Female,42.0,5,0.0,1,1.0,1.0,86935.08,1,4
66327,15683980,Hsiung,567,Spain,Male,40.0,7,0.0,2,1.0,0.0,133617.43,1,4
66330,15762762,Onyekachukwu,632,Spain,Male,42.0,5,128366.44,1,1.0,0.0,59890.29,0,4
66334,15656471,Trevisan,687,Spain,Female,37.0,3,0.0,2,1.0,0.0,138526.96,0,3
66343,15683338,Hsia,683,Spain,Male,46.0,8,110976.23,2,0.0,1.0,48244.64,0,4
66349,15593671,Hsiung,636,Spain,Female,47.0,7,0.0,1,1.0,0.0,182076.95,1,4
66350,15807239,Lo,798,Spain,Female,21.0,6,96956.1,1,1.0,1.0,153920.22,1,2
66351,15683339,P'eng,606,Spain,Female,34.0,6,59877.33,1,1.0,1.0,14032.62,0,3
66355,15733705,Calabresi,850,Spain,Male,34.0,1,0.0,1,1.0,1.0,176943.59,0,3
66363,15623647,Kerr,815,Spain,Male,57.0,3,0.0,1,1.0,0.0,131834.87,1,5
66373,15657105,Chukwualuka,726,Spain,Male,36.0,2,0.0,2,1.0,0.0,195192.4,0,3
66375,15738166,Y?an,538,Spain,Male,40.0,5,133432.59,1,1.0,1.0,121277.78,1,4
66376,15812279,Ozoemena,576,Spain,Female,31.0,4,76662.59,1,1.0,1.0,79888.1,0,3
66377,15674880,Wei,696,Spain,Female,30.0,5,0.0,2,1.0,1.0,9002.8,0,3
66386,15685357,Wright,750,Spain,Female,34.0,8,112940.07,1,0.0,1.0,185580.89,0,3
66393,15689616,Lucchesi,554,Spain,Male,43.0,6,0.0,2,1.0,0.0,141210.5,0,4
66394,15770041,Hsia,682,Spain,Female,38.0,9,0.0,2,1.0,0.0,171768.43,0,3
66402,15690134,Nnachetam,695,Spain,Male,34.0,4,0.0,2,0.0,1.0,158035.38,0,3
66403,15677522,Shih,746,Spain,Male,41.0,9,0.0,2,1.0,1.0,106970.58,0,4
66408,15576263,Clements,759,Spain,Female,22.0,5,0.0,1,1.0,0.0,22303.17,0,2
66415,15803852,Hsia,644,Spain,Male,30.0,6,0.0,2,1.0,1.0,64872.33,0,3
66417,15680449,Nkemdirim,582,Spain,Male,27.0,5,0.0,2,0.0,0.0,79618.41,0,2
66431,15794941,Mironova,446,Spain,Female,36.0,8,0.0,2,1.0,0.0,112139.6,0,3
66433,15782364,Fisk,679,Spain,Male,40.0,7,0.0,2,1.0,1.0,179634.63,0,4
66434,15640409,Fanucci,594,Spain,Female,46.0,5,41473.33,1,1.0,0.0,77661.12,1,4
66439,15691723,Chukwudi,631,Spain,Male,55.0,9,99685.06,2,1.0,0.0,114474.98,0,5
66441,15578866,Brookes,675,Spain,Female,50.0,1,133204.91,1,1.0,1.0,8270.06,0,5
66443,15792329,Maclean,706,Spain,Female,34.0,8,0.0,1,1.0,0.0,92916.54,0,3
66447,15613282,Hsiung,526,Spain,Female,50.0,3,0.0,1,1.0,0.0,45611.45,1,5
66448,15752601,Mazzanti,727,Spain,Female,31.0,8,118311.04,1,1.0,0.0,82467.34,0,3
66458,15686137,Barry,456,Spain,Female,41.0,9,147506.25,2,1.0,1.0,135399.21,0,4
66463,15672053,Genovesi,583,Spain,Male,37.0,7,0.0,2,0.0,1.0,125553.51,0,3
66467,15636999,Onio,731,Spain,Female,31.0,7,0.0,1,1.0,0.0,173498.45,0,3
66470,15621834,Game,700,Spain,Female,43.0,3,0.0,1,1.0,0.0,59475.35,0,4
66471,15782641,Godfrey,738,Spain,Female,51.0,0,142475.87,1,1.0,0.0,177834.79,1,5
66473,15672362,Trevisano,620,Spain,Male,40.0,4,0.0,1,1.0,0.0,168816.32,1,4
66475,15641133,Hsieh,683,Spain,Female,34.0,7,0.0,2,0.0,1.0,159814.17,0,3
66477,15662494,Onuoha,682,Spain,Male,26.0,6,0.0,2,0.0,0.0,152577.62,0,2
66479,15573769,Fiorentini,586,Spain,Female,24.0,7,0.0,2,1.0,1.0,186105.99,0,2
66482,15800233,Okwuadigbo,625,Spain,Female,37.0,5,0.0,2,0.0,0.0,35034.15,0,3
66485,15672460,Hughes,646,Spain,Female,54.0,5,56795.61,1,0.0,0.0,152049.41,1,5
66486,15573348,Padovano,568,Spain,Female,36.0,4,0.0,2,1.0,1.0,125870.79,0,3
66488,15756668,McKay,590,Spain,Male,38.0,6,0.0,2,0.0,0.0,25698.43,0,3
66490,15755642,Bulgakov,775,Spain,Male,34.0,7,0.0,2,0.0,1.0,102908.91,0,3
66492,15605928,T'ien,589,Spain,Female,33.0,9,0.0,2,1.0,1.0,172749.97,0,3
66494,15787051,Georg,750,Spain,Female,37.0,6,119565.92,1,1.0,0.0,87067.73,0,3
66503,15589320,Yuriev,697,Spain,Male,25.0,3,0.0,2,1.0,0.0,146781.81,0,2
66508,15802593,Hudson,563,Spain,Male,41.0,7,0.0,2,0.0,0.0,6139.74,0,4
66523,15637593,Greco,722,Spain,Male,34.0,6,0.0,2,0.0,1.0,195486.28,0,3
66525,15637240,Shih,613,Spain,Male,30.0,6,0.0,1,1.0,0.0,172493.73,0,3
66527,15700854,Cunningham,595,Spain,Male,35.0,8,0.0,1,1.0,0.0,100015.79,0,3
66530,15682944,Genovese,696,Spain,Male,52.0,6,120889.15,1,1.0,0.0,88604.04,0,5
66534,15683526,Niu,616,Spain,Female,59.0,4,123843.34,1,1.0,0.0,72350.78,1,5
66537,15687973,Kerr,633,Spain,Female,31.0,5,0.0,1,1.0,1.0,125898.79,1,3
66538,15589329,Pirozzi,712,Spain,Male,29.0,4,0.0,2,1.0,0.0,49337.84,0,2
66547,15658935,Okwudilichukwu,712,Spain,Female,49.0,8,0.0,1,1.0,1.0,180622.35,1,4
66548,15628144,Nnonso,639,Spain,Female,38.0,6,127642.66,1,1.0,0.0,147910.17,0,3
66551,15810167,Chibugo,627,Spain,Female,24.0,10,159203.71,1,1.0,1.0,102517.83,1,2
66553,15696900,Tsao,751,Spain,Male,40.0,1,0.0,1,1.0,0.0,173632.92,0,4
66557,15756670,Okechukwu,645,Spain,Male,34.0,3,116324.28,1,1.0,1.0,140937.07,0,3
66562,15658459,Bates,714,Spain,Female,39.0,5,0.0,2,1.0,0.0,142513.5,0,3
66567,15704743,Ritchie,699,Spain,Female,50.0,1,110997.53,1,1.0,1.0,121260.89,0,5
66571,15659961,Shih,554,Spain,Female,41.0,1,165536.22,1,1.0,1.0,101694.67,0,4
66576,15735270,Ruggiero,767,Spain,Male,47.0,2,0.0,2,1.0,1.0,48161.18,0,4
66578,15588580,Mazzanti,583,Spain,Male,49.0,8,114491.06,1,1.0,0.0,85901.68,0,4
66579,15772777,Onyemachukwu,850,Spain,Male,29.0,7,0.0,2,0.0,1.0,94815.04,0,2
66594,15612465,Siciliano,684,Spain,Female,34.0,4,0.0,2,1.0,0.0,190263.78,1,3
66616,15751531,Pugh,488,Spain,Female,41.0,4,131955.07,1,1.0,1.0,161954.43,0,4
66621,15783541,Nwankwo,666,Spain,Male,32.0,7,126547.8,1,0.0,1.0,116969.73,0,3
66623,15572390,K'ung,605,Spain,Male,48.0,3,0.0,1,1.0,1.0,56908.41,1,4
66624,15785078,Fan,585,Spain,Male,33.0,3,103870.78,1,0.0,1.0,58965.03,0,3
66626,15581388,Y?an,487,Spain,Male,40.0,1,0.0,2,0.0,1.0,41365.85,0,4
66629,15752488,Akabueze,670,Spain,Male,28.0,1,0.0,2,1.0,1.0,161653.5,0,2
66635,15606472,P'eng,747,Spain,Male,48.0,3,121345.88,1,1.0,1.0,95611.47,1,4
66644,15681697,Yefimova,611,Spain,Female,31.0,9,0.0,1,1.0,0.0,118319.5,1,3
66650,15665784,Ts'ao,648,Spain,Female,35.0,6,0.0,2,1.0,0.0,44965.57,1,3
66657,15809509,Hsieh,599,Spain,Male,29.0,4,80728.15,1,1.0,0.0,112289.06,0,2
66658,15670039,Nucci,724,Spain,Male,28.0,9,0.0,2,1.0,1.0,126761.1,0,2
66659,15781347,Lo Duca,498,Spain,Female,30.0,9,0.0,1,0.0,0.0,55857.48,0,3
66661,15572708,Shih,651,Spain,Female,38.0,6,0.0,2,1.0,1.0,176903.12,0,3
66667,15767339,Ozerova,681,Spain,Male,41.0,9,0.0,1,1.0,1.0,101311.95,0,4
66668,15588537,Ts'ao,750,Spain,Female,27.0,6,0.0,2,0.0,1.0,19264.33,0,2
66670,15736274,Fink,705,Spain,Female,35.0,4,0.0,2,1.0,1.0,182494.88,0,3
66681,15752312,Mazzanti,679,Spain,Female,37.0,8,0.0,2,1.0,0.0,168580.96,0,3
66699,15688849,Carter,678,Spain,Female,49.0,5,87099.85,2,1.0,0.0,7905.06,0,4
66700,15592467,Houghton,694,Spain,Male,32.0,3,0.0,1,1.0,1.0,164975.55,0,3
66702,15656522,Onuora,850,Spain,Male,40.0,7,0.0,2,1.0,1.0,121098.65,0,4
66705,15793317,McKenzie,695,Spain,Male,32.0,6,0.0,2,1.0,1.0,38533.79,0,3
66706,15706799,Macknight,745,Spain,Female,26.0,1,0.0,2,0.0,1.0,84927.42,0,2
66708,15668575,Harker,681,Spain,Male,26.0,9,0.0,2,1.0,1.0,125877.22,0,2
66710,15634295,Onwuamaeze,666,Spain,Female,42.0,6,0.0,2,0.0,0.0,130541.41,0,4
66712,15716236,Chidubem,705,Spain,Male,45.0,4,135889.13,1,1.0,1.0,143315.57,0,4
66714,15703437,Y?an,735,Spain,Female,39.0,2,118336.95,1,1.0,0.0,69056.26,0,3
66719,15790299,Williamson,583,Spain,Male,37.0,9,0.0,1,1.0,0.0,10656.89,0,3
66723,15790596,Martin,646,Spain,Female,48.0,5,112152.88,1,1.0,0.0,194808.51,0,4
66725,15603082,Fan,667,Spain,Female,23.0,8,74488.75,1,1.0,1.0,143980.49,0,2
66730,15682048,Hargreaves,757,Spain,Female,34.0,5,147262.24,1,0.0,0.0,74846.61,0,3
66739,15773017,Chukwudi,790,Spain,Female,36.0,8,0.0,2,1.0,1.0,132034.13,0,3
66742,15707634,Ch'eng,553,Spain,Male,29.0,8,73494.04,1,1.0,1.0,54474.48,0,2
66745,15751180,Tuan,539,Spain,Female,30.0,7,81132.21,1,1.0,1.0,167289.82,0,3
66747,15809523,Baresi,579,Spain,Male,31.0,3,135120.57,2,0.0,0.0,129086.81,0,3
66748,15634375,Tsao,733,Spain,Female,34.0,1,0.0,2,1.0,1.0,172495.83,0,3
66755,15650322,Ijendu,632,Spain,Female,38.0,5,0.0,2,1.0,0.0,75870.79,0,3
66757,15778830,Wallace,720,Spain,Male,31.0,3,0.0,2,0.0,0.0,155870.82,0,3
66767,15604482,Onyemauchechi,684,Spain,Female,29.0,8,0.0,2,1.0,1.0,157557.96,0,2
66769,15778861,Ts'ui,699,Spain,Male,33.0,8,0.0,2,0.0,1.0,88890.05,0,3
66772,15787258,Teng,641,Spain,Male,32.0,9,0.0,2,1.0,1.0,110560.37,0,3
66773,15790594,Scott,775,Spain,Male,31.0,2,0.0,2,1.0,1.0,131768.98,0,3
66774,15704483,Onwuamaeze,705,Spain,Male,19.0,5,0.0,2,0.0,1.0,86575.44,0,1
66785,15775663,Otutodilichukwu,762,Spain,Male,43.0,8,139432.55,1,0.0,0.0,85016.64,0,4
66789,15769955,Hsia,835,Spain,Male,33.0,2,0.0,2,1.0,1.0,122948.38,0,3
66793,15583371,Genovese,751,Spain,Male,35.0,2,63763.49,2,0.0,0.0,183487.98,0,3
66795,15666975,Shih,754,Spain,Female,37.0,1,0.0,2,1.0,0.0,81475.62,0,3
66797,15576256,Sopuluchukwu,806,Spain,Male,24.0,6,0.0,2,0.0,1.0,13197.44,0,2
66800,15572361,Chiedozie,655,Spain,Female,29.0,2,157848.53,2,1.0,0.0,157959.02,0,2
66802,15731865,Yermakov,715,Spain,Male,30.0,6,0.0,2,0.0,1.0,64872.33,0,3
66803,15589975,Maclean,612,Spain,Female,33.0,5,0.0,2,0.0,1.0,199336.63,0,3
66804,15612465,Siciliani,634,Spain,Male,59.0,9,0.0,2,1.0,1.0,190263.78,1,5
66805,15629787,Miller,678,Spain,Female,62.0,1,0.0,1,0.0,0.0,130113.49,1,6
66814,15671390,Kao,624,Spain,Female,36.0,8,0.0,2,1.0,0.0,94774.12,0,3
66817,15576085,Mazzi,604,Spain,Male,37.0,8,0.0,1,1.0,1.0,162697.93,0,3
66820,15600912,Randell,713,Spain,Female,51.0,5,88826.07,1,1.0,1.0,173899.42,1,5
66829,15625941,Lo,542,Spain,Male,37.0,7,0.0,1,1.0,1.0,121798.52,0,3
66833,15687035,Mancini,591,Spain,Female,69.0,3,133801.58,2,1.0,0.0,49778.6,1,6
66839,15586680,Ts'ui,682,Spain,Female,44.0,9,0.0,2,1.0,1.0,160526.65,0,4
66840,15632472,Lucchesi,604,Spain,Male,35.0,4,0.0,2,1.0,0.0,59928.99,0,3
66849,15677783,Efremov,571,Spain,Female,40.0,6,0.0,1,1.0,0.0,91829.27,1,4
66853,15582892,Ch'iu,844,Spain,Female,35.0,6,0.0,1,0.0,0.0,171060.01,1,3
66858,15773017,Todd,763,Spain,Male,42.0,5,0.0,2,1.0,1.0,149705.25,0,4
66860,15746490,Y?,627,Spain,Female,36.0,0,0.0,2,1.0,1.0,92915.84,0,3
66866,15631451,Macarthur,686,Spain,Male,28.0,10,0.0,2,0.0,1.0,54498.24,0,2
66876,15698167,Lucchesi,593,Spain,Male,19.0,1,0.0,2,1.0,1.0,182266.01,0,1
66882,15742369,Rita,538,Spain,Male,32.0,6,0.0,2,1.0,1.0,20346.69,0,3
66885,15776745,Lu,745,Spain,Male,33.0,4,0.0,2,0.0,1.0,48849.12,0,3
66887,15578908,Yao,725,Spain,Female,32.0,8,0.0,2,1.0,1.0,138525.19,0,3
66892,15800251,Chukwukadibia,508,Spain,Male,21.0,9,0.0,1,1.0,1.0,93624.55,0,2
66895,15582767,Toscani,593,Spain,Male,48.0,6,0.0,2,1.0,1.0,5039.41,0,4
66898,15733044,Nkemakolam,695,Spain,Female,29.0,5,0.0,2,1.0,1.0,54729.43,0,2
66900,15592999,Chigbogu,588,Spain,Male,32.0,4,134542.73,1,1.0,1.0,120380.12,0,3
66907,15680399,Teng,583,Spain,Female,54.0,3,0.0,2,0.0,1.0,173899.42,0,5
66916,15791131,Kao,627,Spain,Male,35.0,2,0.0,2,1.0,1.0,28204.79,0,3
66921,15731790,Boyle,678,Spain,Female,38.0,6,132571.67,1,1.0,0.0,7387.8,1,3
66922,15724161,Iadanza,556,Spain,Female,43.0,7,0.0,2,1.0,0.0,126434.85,1,4
66928,15642570,Hsiung,684,Spain,Female,34.0,7,0.0,2,1.0,0.0,54474.48,0,3
66930,15621021,Chien,682,Spain,Male,54.0,9,0.0,2,0.0,1.0,123475.78,0,5
66936,15749472,Lucciano,775,Spain,Male,45.0,3,0.0,2,1.0,0.0,130376.68,0,4
66938,15653952,Maclean,773,Spain,Male,43.0,8,0.0,2,0.0,1.0,59374.82,0,4
66941,15689322,Harrison,763,Spain,Female,32.0,3,95153.77,1,0.0,0.0,81310.1,0,3
66943,15697129,Uchenna,685,Spain,Female,43.0,9,0.0,2,1.0,1.0,107811.28,0,4
66944,15745266,Ma,622,Spain,Male,26.0,2,0.0,2,1.0,0.0,177028.0,0,2
66957,15584090,Jen,621,Spain,Female,40.0,3,0.0,2,0.0,1.0,131283.6,0,4
66958,15617538,Nwankwo,661,Spain,Male,30.0,7,0.0,2,1.0,0.0,45038.74,0,3
66959,15752801,Fanucci,769,Spain,Male,38.0,3,0.0,2,1.0,0.0,181893.31,0,3
66966,15765520,Hs?,721,Spain,Female,29.0,7,0.0,2,1.0,0.0,121843.83,0,2
66967,15614643,Chifo,774,Spain,Female,38.0,9,0.0,2,0.0,0.0,79618.79,0,3
66975,15771154,Obielumani,681,Spain,Female,29.0,3,0.0,2,1.0,0.0,122949.66,0,2
66991,15665376,Padovesi,628,Spain,Male,31.0,10,157559.79,1,1.0,0.0,1285.91,0,3
66996,15619494,Chikwado,659,Spain,Male,33.0,6,116465.53,2,1.0,0.0,167973.63,0,3
67004,15593954,Douglas,687,Spain,Male,57.0,1,0.0,2,1.0,1.0,187734.49,0,5
67005,15600280,Rippey,754,Spain,Female,39.0,7,0.0,1,1.0,0.0,120593.49,1,3
67006,15757916,Brizendine,694,Spain,Female,38.0,10,107042.74,2,1.0,1.0,102284.2,0,3
67013,15615896,Chienezie,558,Spain,Male,39.0,2,0.0,2,1.0,0.0,36122.96,0,3
67014,15615177,Ebelegbulam,775,Spain,Male,28.0,6,123692.0,1,1.0,1.0,70548.96,0,2
67017,15573876,Chia,473,Spain,Male,48.0,4,0.0,2,1.0,0.0,71139.8,0,4
67021,15670584,Tien,709,Spain,Male,32.0,8,0.0,1,1.0,0.0,80410.68,0,3
67025,15582033,Lu,725,Spain,Male,30.0,4,0.0,2,0.0,0.0,170528.63,0,3
67026,15813660,Forlonge,754,Spain,Male,39.0,2,160625.17,1,0.0,1.0,3554.63,0,3
67029,15572728,Iadanza,667,Spain,Female,35.0,2,0.0,2,1.0,1.0,126723.28,0,3
67030,15768340,Chiawuotu,695,Spain,Male,34.0,2,0.0,2,1.0,0.0,7861.68,0,3
67032,15717191,Ferri,508,Spain,Male,29.0,1,93817.41,2,1.0,1.0,132468.76,0,2
67034,15749004,Tsao,718,Spain,Female,31.0,0,118100.59,2,1.0,0.0,103165.15,0,3
67038,15682628,Hsia,668,Spain,Male,35.0,3,0.0,1,1.0,0.0,55817.71,0,3
67042,15574882,Yobanna,774,Spain,Male,22.0,6,0.0,2,0.0,0.0,52315.14,0,2
67045,15572114,Shih,673,Spain,Male,40.0,0,121629.22,1,1.0,1.0,3258.6,0,4
67047,15686870,K'ung,751,Spain,Male,39.0,7,105528.67,2,1.0,0.0,113913.24,0,3
67050,15664808,K?,554,Spain,Female,36.0,8,0.0,2,0.0,0.0,152497.85,0,3
67060,15717398,Fielding,549,Spain,Female,38.0,5,0.0,1,0.0,0.0,81259.25,1,3
67063,15601012,Palerma,662,Spain,Female,43.0,2,0.0,2,1.0,0.0,146750.82,0,4
67070,15741029,T'ang,686,Spain,Male,32.0,5,0.0,2,1.0,1.0,170968.95,0,3
67072,15643048,Zetticci,538,Spain,Female,40.0,7,0.0,2,1.0,0.0,103726.71,0,4
67082,15661629,Ricci,754,Spain,Male,34.0,7,0.0,1,1.0,1.0,85578.63,0,3
67091,15693332,Ts'ai,813,Spain,Female,45.0,3,141604.76,1,1.0,1.0,48606.92,1,4
67093,15685279,Somadina,511,Spain,Female,57.0,8,122950.31,1,1.0,0.0,181258.76,1,5
67096,15704746,Shao,628,Spain,Male,54.0,7,0.0,1,0.0,0.0,177614.17,1,5
67103,15627305,Lu,727,Spain,Female,58.0,8,123971.14,1,1.0,1.0,106981.05,0,5
67113,15612050,Udegbulam,637,Spain,Male,30.0,2,0.0,2,1.0,1.0,102566.46,0,3
67117,15651022,Shao,684,Spain,Male,38.0,0,0.0,2,1.0,0.0,28137.03,0,3
67119,15658449,Tsai,531,Spain,Male,58.0,1,0.0,1,1.0,1.0,182372.14,1,5
67122,15679611,Lo,559,Spain,Female,45.0,8,0.0,1,1.0,0.0,151248.89,1,4
67123,15775318,Onyekaozulu,695,Spain,Male,38.0,3,0.0,1,1.0,1.0,147822.68,0,3
67124,15720941,Tien,710,Spain,Male,31.0,7,147833.3,2,1.0,1.0,1561.58,0,3
67128,15772341,P'eng,850,Spain,Male,32.0,6,0.0,2,0.0,0.0,81848.76,0,3
67149,15774098,Ugochukwutubelum,751,Spain,Female,31.0,3,116465.53,1,1.0,1.0,158580.05,0,3
67152,15569626,Kuo,505,Spain,Female,50.0,10,0.0,1,1.0,1.0,130541.1,1,5
67155,15681180,Chiang,738,Spain,Female,33.0,4,125870.91,2,1.0,1.0,113428.77,0,3
67161,15675256,Su,633,Spain,Male,37.0,6,0.0,2,0.0,1.0,121789.3,0,3
67163,15734892,Fennell,586,Spain,Female,37.0,0,70438.01,2,0.0,1.0,32246.63,0,3
67170,15682928,Hsiung,652,Spain,Male,29.0,2,0.0,2,1.0,0.0,171096.2,0,2
67181,15646563,Sun,775,Spain,Male,34.0,7,0.0,2,1.0,1.0,155711.64,0,3
67185,15795586,Ives,717,Spain,Female,32.0,1,0.0,1,1.0,0.0,84635.64,0,3
67198,15652667,Toscani,567,Spain,Male,31.0,5,0.0,2,0.0,0.0,72867.99,0,3
67200,15682955,Moseley,720,Spain,Male,40.0,7,0.0,2,1.0,1.0,96594.94,0,4
